division,boxer2id,date,othertext,fightid,boxer1id,decision,place,boxer1,boxer2,WinLoss
super welterweight,23156,1970-07-09,WBC World super welterweight title WBA World super welterweight title Weights from La Stampa,69776,16010,UD,"Stadio Sada, Monza, Lombardia",Carmelo Bossi,Freddie Little,W
featherweight,11593,1970-07-05,WBA World featherweight title ,42007,31083,MD,"Miyagi Sports Center, Sendai, Miyagi",Shozo Saijo,Frankie Crawford,W
light heavyweight,10865,1970-06-27,WBC World light heavyweight title WBA World light heavyweight title ,11921,9000,KO,"Civic Center, Baltimore, Maryland",Bob Foster,Mark Tessman,W
lightweight,159,1970-06-06,WBC World lightweight title WBA World lightweight title ,40741,12680,TKO,"Gimnasio Nuevo Panama, Panama City",Ismael Laguna,Guts Ishimatsu,W
middleweight,9812,1970-05-23,WBC World middleweight title WBA World middleweight title ,16077,8999,KO,"Sports Stadium Arena, Umag",Nino Benvenuti,Tom Bethea,W
super lightweight,12541,1970-05-16,WBA World super lightweight title ,42938,10279,UD,"Estadio Luna Park, Buenos Aires, Distrito Federal",Nicolino Locche,Adolph Pruitt,W
bantamweight,12001,1970-04-18,WBC World bantamweight title WBA World bantamweight title Olivares was knocked down in the 2nd round.,14401,9040,UD,"Forum, Inglewood, California",Ruben Olivares,Chucho Castillo,W
flyweight,49163,1970-04-05,WBA World flyweight title ,73843,49189,SD,Bangkok,Berkrerk Chartvanchai,Bernabe Villacampo,W
light heavyweight,10862,1970-04-04,"WBC World light heavyweight title WBA World light heavyweight title Rouse was knocked down four times, and was not allowed out for the 4th round.",11920,9000,RTD,"Adams Field House, Missoula, Montana",Bob Foster,Roger Rouse,W
super welterweight,47038,1970-03-20,WBC World super welterweight title WBA World super welterweight title ,36900,23156,PTS,"Sportpalast, Schoeneberg, Berlin",Freddie Little,Gerhard Piaskowy,W
lightweight,30295,1970-03-03,"WBC World lightweight title WBA World lightweight title Ramos' manager Jackie McCoy asked the referee to stop the bout, due to cuts over both of Ramos' eyes.",40742,12680,TKO,"Sports Arena, Los Angeles, California",Ismael Laguna,Mando Ramos,W
heavyweight,16178,1970-02-16,vacant WBC World heavyweight title WBA World heavyweight title NYSAC World heavyweight title ,150,147,RTD,"Madison Square Garden, New York, New York",Joe Frazier,Jimmy Ellis,W
welterweight,11406,1970-02-14,"WBC World welterweight title WBA World welterweight title Lopez was knocked down in the 1st, 9th, and 15th rounds.",14320,9025,TKO,"Forum, Inglewood, California",Jose Napoles,Ernie Lopez,W
featherweight,9514,1970-02-08,WBA World featherweight title ,195276,31083,UD,"Nippon Budokan, Tokyo",Shozo Saijo,Godfrey Stevens,W
bantamweight,11507,1969-12-12,"WBC World bantamweight title WBA World bantamweight title Rudkin was down once in the 1st, and twice in the 2nd.",14398,9040,TKO,"Forum, Inglewood, California",Ruben Olivares,Alan Rudkin,W
middleweight,8046,1969-11-22,WBC World middleweight title WBA World middleweight title Rodriguez knocked out with single left hook,16075,8999,KO,"Palazzetto dello Sport, Roma, Lazio",Nino Benvenuti,Luis Manuel Rodriguez,W
super featherweight,34028,1969-11-09,WBA World super featherweight title ,68104,134,UD,"Nihon University Auditorium, Tokyo",Hiroshi Kobayashi,Carlos Ruben Canete,W
flyweight,49163,1969-10-19,WBA World flyweight title ,462415,11480,UD,"Prefectural Gymnasium, Osaka, Osaka",Hiroyuki Ebihara,Bernabe Villacampo,L
welterweight,9017,1969-10-17,WBC World welterweight title WBA World welterweight title ,79574,9025,UD,"Forum, Inglewood, California",Jose Napoles,Emile Griffith,W
super lightweight,20685,1969-10-11,WBA World super lightweight title ,49247,10279,UD,"Estadio Luna Park, Buenos Aires, Distrito Federal",Nicolino Locche,Joao Henrique,W
middleweight,9811,1969-10-04,WBC World middleweight title WBA World middleweight title Scott disqualified for what the Italian referee described as head-butting. Scott argued that he was simply fighting out of a crouch.,16074,8999,DQ,"San Paolo Stadium, Napoli, Campania",Nino Benvenuti,Fraser Scott,W
lightweight,29299,1969-10-04,WBC World lightweight title WBA World lightweight title Numata was knocked down once in the 5th and three times in the 6th round.,26848,30295,KO,"Sports Arena, Los Angeles, California",Mando Ramos,Yoshiaki Numata,W
super welterweight,46757,1969-09-09,WBC World super welterweight title WBA World super welterweight title ,69973,23156,KO,"Prefectural Gymnasium, Osaka, Osaka",Freddie Little,Hisao Minami,W
featherweight,31089,1969-09-07,WBA World featherweight title ,195274,31083,KO,"Nakajima Sports Center, Sapporo, Hokkaido",Shozo Saijo,Jose Luis Pimentel,W
bantamweight,11513,1969-08-22,WBC World bantamweight title WBA World bantamweight title ,14396,9040,KO,"Forum, Inglewood, California",Ruben Olivares,Lionel Rose,W
welterweight,12555,1969-06-29,WBC World welterweight title WBA World welterweight title Cokes remained in his corner after round 10,14318,9025,RTD,"Monumental Plaza de Toros México, Mexico City, Distrito Federal",Jose Napoles,Curtis Cokes,W
light heavyweight,10863,1969-05-24,WBC World light heavyweight title WBA World light heavyweight title ,11915,9000,TKO,"Eastern States Coliseum, West Springfield, Massachusetts",Bob Foster,Andy Kendall,W
super lightweight,580,1969-05-03,"WBA World super lightweight title Locche hit the deck in the second round while Hernandez was knocked down twice, neither time taking a count. Locche scored a more or less easy victory. Source: The Ring, August 1969, pg 38.",438186,10279,UD,"Estadio Luna Park, Buenos Aires, Distrito Federal",Nicolino Locche,Carlos Hernandez,W
welterweight,12555,1969-04-18,WBC World welterweight title WBA World welterweight title Cokes was unable to answer the bell for the 14th round.,14317,9025,RTD,"Forum, Inglewood, California",Jose Napoles,Curtis Cokes,W
super featherweight,18353,1969-04-06,WBA World super featherweight title ,68103,134,SD,"Kokugikan, Tokyo",Hiroshi Kobayashi,Antonio Amaya,W
flyweight,49188,1969-03-30,vacant WBA World flyweight title ,73841,11480,UD,"Nakajima Sports Center, Sapporo, Hokkaido",Hiroyuki Ebihara,Jose Severino,W
super welterweight,23156,1969-03-17,vacant WBC World super welterweight title vacant WBA World super welterweight title ,33205,16632,UD,"Convention Center, Las Vegas, Nevada",Stanley Hayward,Freddie Little,L
bantamweight,11507,1969-03-08,WBC World bantamweight title WBA World bantamweight title Commonwealth (British Empire) bantamweight title ,66540,11513,SD,"Kooyong Tennis Stadium, Melbourne, Victoria",Lionel Rose,Alan Rudkin,W
lightweight,12684,1969-02-18,WBC World lightweight title WBA World lightweight title Cut eye stoppage.,26847,30295,TKO,"Memorial Coliseum, Los Angeles, California",Mando Ramos,Carlos Teo Cruz,W
featherweight,82025,1969-02-09,WBA World featherweight title ,195271,31083,UD,"Nippon Budokan, Tokyo",Shozo Saijo,Pedro Gomez,W
light heavyweight,13510,1969-01-22,WBC World light heavyweight title WBA World light heavyweight title ,42714,9000,TKO,"Madison Square Garden, New York, New York",Bob Foster,Frank DePaula,W
middleweight,9799,1968-12-14,WBC World middleweight title WBA World middleweight title Benvenuti was knocked down in the 7th round.,16073,8999,UD,"Teatro Ariston, San Remo, Liguria",Nino Benvenuti,Don Fullmer,W
super lightweight,35411,1968-12-12,WBA World super lightweight title ,49249,10279,RTD,"Kokugikan, Tokyo",Nicolino Locche,Takeshi Fuji,W
bantamweight,12001,1968-12-06,"WBC World bantamweight title WBA World bantamweight title The decision sparked a major riot. Fires were set, debris thrown into the ring, and cars overturned in the parking lot. Rose was knocked down in the 10th round.",66537,11513,SD,"Forum, Inglewood, California",Lionel Rose,Chucho Castillo,W
super welterweight,23156,1968-10-25,WBC World super welterweight title WBA World super welterweight title ,69922,9794,NC,"Palazzetto dello Sport, Roma, Lazio",Sandro Mazzinghi,Freddie Little,N
welterweight,20108,1968-10-21,WBC World welterweight title WBA World welterweight title ,12833,12555,UD,"Municipal Auditorium, New Orleans, Louisiana",Curtis Cokes,Ramon La Cruz,W
super featherweight,45687,1968-10-05,"WBC World super featherweight title WBA World super featherweight title Valladares was knocked down in the 10th and 12thKobayashi is stripped of his WBA Title on January 19, 1969, for failing to fight Rene Barrientos, despite a written agreement.",462423,134,UD,"Nippon Budokan, Tokyo",Hiroshi Kobayashi,Jaime Valladares,W
lightweight,30295,1968-09-27,WBC World lightweight title WBA World lightweight title ,336009,12684,UD,"Memorial Coliseum, Los Angeles, California",Carlos Teo Cruz,Mando Ramos,W
heavyweight,16178,1968-09-14,WBA World heavyweight title ,14553,9038,PTS,"Råsunda Fotbollsstadion, Stockholm",Floyd Patterson,Jimmy Ellis,L
bantamweight,12618,1968-07-02,WBC World bantamweight title WBA World bantamweight title ,66530,11513,MD,"Nippon Budokan, Tokyo",Lionel Rose,Takao Sakurai,W
lightweight,12684,1968-06-29,WBC World lightweight title WBA World lightweight title Ortiz was knocked down in the 1st round.,14492,8387,SD,"Estadio Quisqueya, Santo Domingo",Carlos Ortiz,Carlos Teo Cruz,L
super welterweight,9802,1968-05-26,WBC World super welterweight title WBA World super welterweight title ,69767,9794,SD,"San Siro, Milan, Lombardia",Sandro Mazzinghi,Ki-Soo Kim,W
light heavyweight,9010,1968-05-24,WBC World light heavyweight title WBA World light heavyweight title ,11911,9000,KO,"Madison Square Garden, New York, New York",Bob Foster,Dick Tiger,W
heavyweight,16178,1968-04-27,vacant WBA World heavyweight title ,26180,9385,MD,"Coliseum Arena, Oakland, California",Jerry Quarry,Jimmy Ellis,L
welterweight,20323,1968-04-16,WBC World welterweight title WBA World welterweight title ,20748,12555,TKO,"Memorial Auditorium, Dallas, Texas",Curtis Cokes,Willie Ludick,W
super featherweight,29303,1968-03-30,WBC World super featherweight title WBA World super featherweight title ,68101,134,PTS,"Nippon Budokan, Tokyo",Hiroshi Kobayashi,Rene Barrientos,D
featherweight,85602,1968-03-28,vacant WBA World featherweight title ,171028,22428,UD,"Olympic Auditorium, Los Angeles, California",Raul Rojas,Enrique Higgins,W
middleweight,9017,1968-03-04,"WBC World middleweight title WBA World middleweight title Griffith was knocked down in the 9th.  Al Berl 7-7-1 (9-8, points for Nino based on extra point for knockdown)",11959,8999,UD,"Madison Square Garden, New York, New York",Nino Benvenuti,Emile Griffith,W
bantamweight,11513,1968-02-27,WBC World bantamweight title WBA World bantamweight title ,345518,9034,UD,"Nippon Budokan, Tokyo",Fighting Harada,Lionel Rose,L
super featherweight,29299,1967-12-14,WBC World super featherweight title WBA World super featherweight title Numata was down once in the 6th and three times in the 12th round.,68099,134,KO,"Kokugikan, Tokyo",Hiroshi Kobayashi,Yoshiaki Numata,W
light heavyweight,10862,1967-11-17,"WBC World light heavyweight title WBA World light heavyweight title Rouse was knocked down once in the 9th, 10th, and 12th rounds.",15402,9010,TKO,"Convention Center, Las Vegas, Nevada",Dick Tiger,Roger Rouse,W
super lightweight,45437,1967-11-16,WBC World super lightweight title WBA World super lightweight title ,67623,35411,KO,"Kokugikan, Tokyo",Takeshi Fuji,Willi Quatuor,W
featherweight,11594,1967-10-14,WBC World featherweight title WBA World featherweight title Winstone was knocked down in the 7th and 12th rounds. Winstone's manager Eddie Thomas threw in the towel.Saldivar announced retirement shortly afterwards,6704,19255,TKO,"Estadio Azteca, Mexico City, Distrito Federal",Howard Winstone,Vicente Saldivar,L
super welterweight,9802,1967-10-03,WBC World super welterweight title WBA World super welterweight title Kim Down twice in 11th rd.,480843,23156,SD,"Dongdaemun Baseball Stadium, Seoul",Freddie Little,Ki-Soo Kim,L
welterweight,20325,1967-10-02,WBC World welterweight title WBA World welterweight title Shipes was knocked down four times.,22795,12555,TKO,"Oakland Arena, Oakland, California",Curtis Cokes,Charley Shipes,W
middleweight,8999,1967-09-29,WBC World middleweight title WBA World middleweight title Benvenuti was knocked down in the 14th.,284915,9017,MD,"Shea Stadium, Queens, New York",Emile Griffith,Nino Benvenuti,W
lightweight,12680,1967-08-16,WBC World lightweight title WBA World lightweight title ,14491,8387,UD,"Shea Stadium, Queens, New York",Carlos Ortiz,Ismael Laguna,W
flyweight,11480,1967-08-12,WBA World flyweight title ,384066,16403,MD,"Estadio Luna Park, Buenos Aires, Distrito Federal",Horacio Accavallo,Hiroyuki Ebihara,W
bantamweight,11511,1967-07-04,WBC World bantamweight title WBA World bantamweight title ,273241,9034,UD,"Nippon Budokan, Tokyo",Fighting Harada,Bernardo Caraballo,W
lightweight,12683,1967-07-01,WBC World lightweight title WBA World lightweight title Ramos down in 4th,14490,8387,TKO,"Hiram Bithorn Stadium, San Juan",Carlos Ortiz,Sugar Ramos,W
super featherweight,29299,1967-06-15,WBC World super featherweight title WBA World super featherweight title Numata was knocked down in the 3rd round.,38825,12678,MD,"Kokugikan, Tokyo",Flash Elorde,Yoshiaki Numata,L
featherweight,11594,1967-06-15,WBC World featherweight title WBA World featherweight title Winstone down twice in the 14th rd.,6954,19255,PTS,"Ninian Park, Cardiff, Wales",Howard Winstone,Vicente Saldivar,L
welterweight,15984,1967-05-19,"WBC World welterweight title WBA World welterweight title Pavilla's manager threw in the towel, he had been floored once in the 10th.",22796,12555,TKO,"Memorial Auditorium, Dallas, Texas",Curtis Cokes,Francois Pavilla,W
light heavyweight,23151,1967-05-16,WBC World light heavyweight title WBA World light heavyweight title ,15401,9010,SD,"Madison Square Garden, New York, New York",Dick Tiger,Jose Torres,W
super lightweight,45367,1967-04-30,WBC World super lightweight title WBA World super lightweight title ,67621,35411,KO,"Kokugikan, Tokyo",Takeshi Fuji,Sandro Lopopolo,W
middleweight,8999,1967-04-17,"WBC World middleweight title WBA World middleweight title 1967 Fight of the Year - Ring MagazineBenvenuti was knocked down in the 4th round, Griffith in the 2nd.",12823,9017,UD,"Madison Square Garden, New York, New York",Emile Griffith,Nino Benvenuti,L
heavyweight,9384,1967-03-22,"WBA World heavyweight title Due to legal troubles, Ali would not fight for the next three years.  He officially retired on 1970-02-01 to allow the winner of the upcoming Joe Frazier-Jimmy Ellis unification bout to be considered the undisputed champion",15981,180,KO,"Madison Square Garden, New York, New York",Muhammad Ali,Zora Folley,W
heavyweight,9383,1967-02-06,WBA World heavyweight title ,15980,180,UD,"Astrodome, Houston, Texas",Muhammad Ali,Ernie Terrell,W
featherweight,19256,1967-01-29,WBC World featherweight title WBA World featherweight title ,45355,11594,TKO,"El Toreo de Cuatro Caminos, Mexico City, Distrito Federal",Vicente Saldivar,Mitsunori Seki,W
middleweight,11396,1967-01-23,WBC World middleweight title WBA World middleweight title ,12822,9017,UD,"Madison Square Garden, New York, New York",Emile Griffith,Joey Archer,W
bantamweight,11567,1967-01-03,WBC World bantamweight title WBA World bantamweight title ,16365,9034,UD,"Aichi Prefectural Gym, Nagoya, Aichi",Fighting Harada,Joe Medel,W
super welterweight,11388,1966-12-17,WBC World super welterweight title WBA World super welterweight title ,197960,9802,UD,"Changchung Gymnasium, Seoul",Ki-Soo Kim,Stan Harrington,W
light heavyweight,23151,1966-12-16,WBC World light heavyweight title WBA World light heavyweight title ,15399,9010,UD,"Madison Square Garden, New York, New York",Dick Tiger,Jose Torres,W
flyweight,12627,1966-12-10,WBA World flyweight title ,18512,16403,UD,"Estadio Luna Park, Buenos Aires, Distrito Federal",Horacio Accavallo,Efren Torres,W
welterweight,12560,1966-11-28,WBC World welterweight title WBA World welterweight title ,22800,12555,UD,"Memorial Auditorium, Dallas, Texas",Curtis Cokes,Jean Josselin,W
lightweight,12678,1966-11-28,WBA World lightweight title Only recognized by WBA because WBC refused to sanction the fight until Ortiz had given Sugar Ramos a return,14489,8387,KO,"Madison Square Garden, New York, New York",Carlos Ortiz,Flash Elorde,W
lightweight,12683,1966-10-22,"WBC World lightweight title WBA World lightweight title WBC declared title  vacant pending a rematch, asserting that Conn was favoring Ortiz, giving him the benefit of a long count in the 2d and improperly stopping the match because of a cut to Ramos.",45358,8387,TKO,"El Toreo de Cuatro Caminos, Mexico City, Distrito Federal",Carlos Ortiz,Sugar Ramos,W
super featherweight,29302,1966-10-22,WBC World super featherweight title WBA World super featherweight title ,322723,12678,MD,"Araneta Coliseum, Barangay Cubao, Quezon City, Metro Manila",Flash Elorde,Vicente Milan Derado,W
